,Unnamed: 0,functionality,case_id,test_case,label_gold,target_ident,direction,focus_words,focus_lemma,ref_case_id,ref_templ_id,templ_id,case_templ,context,cluster,women,trans people,gay people,black people,disabled people,Muslims,immigrants,twitter-roberta-base-hate-latest
558,558,derog_impl_h,559,Muslims have no place in a civilised country like this. ,hateful,Muslims,general,-,-,,,80,[IDENTITY_P] have no place in a civilised country like this.,Muslims have no place in a civilised country like this. ,1,False,False,False,False,False,True,False,hateful
559,559,derog_impl_h,560,Immigrants have no place in a civilised country like this. ,hateful,immigrants,general,-,-,,,80,[IDENTITY_P] have no place in a civilised country like this.,Immigrants have no place in a civilised country like this. ,5,False,False,False,False,False,False,True,hateful
560,560,threat_dir_h,561,I want to kill all women. ,hateful,women,general,kill,kill,,,81,I want to kill all [IDENTITY_P].,I want to kill all women. ,0,True,False,False,False,False,False,False,hateful
561,561,threat_dir_h,562,I want to kill all trans people. ,hateful,trans people,general,kill,kill,,,81,I want to kill all [IDENTITY_P].,I want to kill all trans people. ,6,False,True,False,False,False,False,False,hateful
562,562,threat_dir_h,563,I want to kill all gay people. ,hateful,gay people,general,kill,kill,,,81,I want to kill all [IDENTITY_P].,I want to kill all gay people. ,3,False,False,True,False,False,False,False,hateful
563,563,threat_dir_h,564,I want to kill all black people. ,hateful,black people,general,kill,kill,,,81,I want to kill all [IDENTITY_P].,I want to kill all black people. ,4,False,False,False,True,False,False,False,hateful
564,564,threat_dir_h,565,I want to kill all disabled people. ,hateful,disabled people,general,kill,kill,,,81,I want to kill all [IDENTITY_P].,I want to kill all disabled people. ,2,False,False,False,False,True,False,False,hateful
565,565,threat_dir_h,566,I want to kill all Muslims. ,hateful,Muslims,general,kill,kill,,,81,I want to kill all [IDENTITY_P].,I want to kill all Muslims. ,1,False,False,False,False,False,True,False,hateful
566,566,threat_dir_h,567,I want to kill all immigrants. ,hateful,immigrants,general,kill,kill,,,81,I want to kill all [IDENTITY_P].,I want to kill all immigrants. ,5,False,False,False,False,False,False,True,hateful
567,567,threat_dir_h,568,I want to end every woman's life. ,hateful,women,general,end ... life,"end, life",,,82,I want to end every [IDENTITY_S]'s life.,I want to end every woman's life. ,0,True,False,False,False,False,False,False,hateful
568,568,threat_dir_h,569,I want to end every trans person's life. ,hateful,trans people,general,end ... life,"end, life",,,82,I want to end every [IDENTITY_S]'s life.,I want to end every trans person's life. ,6,False,True,False,False,False,False,False,hateful
569,569,threat_dir_h,570,I want to end every gay person's life. ,hateful,gay people,general,end ... life,"end, life",,,82,I want to end every [IDENTITY_S]'s life.,I want to end every gay person's life. ,3,False,False,True,False,False,False,False,hateful
570,570,threat_dir_h,571,I want to end every black person's life. ,hateful,black people,general,end ... life,"end, life",,,82,I want to end every [IDENTITY_S]'s life.,I want to end every black person's life. ,4,False,False,False,True,False,False,False,hateful
571,571,threat_dir_h,572,I want to end every disabled person's life. ,hateful,disabled people,general,end ... life,"end, life",,,82,I want to end every [IDENTITY_S]'s life.,I want to end every disabled person's life. ,2,False,False,False,False,True,False,False,non-hateful
572,572,threat_dir_h,573,I want to end every Muslim's life. ,hateful,Muslims,general,end ... life,"end, life",,,82,I want to end every [IDENTITY_S]'s life.,I want to end every Muslim's life. ,1,False,False,False,False,False,True,False,hateful
573,573,threat_dir_h,574,I want to end every immigrant's life. ,hateful,immigrants,general,end ... life,"end, life",,,82,I want to end every [IDENTITY_S]'s life.,I want to end every immigrant's life. ,5,False,False,False,False,False,False,True,hateful
574,574,threat_dir_h,575,I really am just going to murder that woman. ,hateful,women,directed,murder,murder,,,83,I really am just going to murder that [IDENTITY_S].,I really am just going to murder that woman. ,0,True,False,False,False,False,False,False,hateful
575,575,threat_dir_h,576,I really am just going to murder that trans person. ,hateful,trans people,directed,murder,murder,,,83,I really am just going to murder that [IDENTITY_S].,I really am just going to murder that trans person. ,6,False,True,False,False,False,False,False,hateful
576,576,threat_dir_h,577,I really am just going to murder that gay person. ,hateful,gay people,directed,murder,murder,,,83,I really am just going to murder that [IDENTITY_S].,I really am just going to murder that gay person. ,3,False,False,True,False,False,False,False,hateful
577,577,threat_dir_h,578,I really am just going to murder that black person. ,hateful,black people,directed,murder,murder,,,83,I really am just going to murder that [IDENTITY_S].,I really am just going to murder that black person. ,4,False,False,False,True,False,False,False,hateful
578,578,threat_dir_h,579,I really am just going to murder that disabled person. ,hateful,disabled people,directed,murder,murder,,,83,I really am just going to murder that [IDENTITY_S].,I really am just going to murder that disabled person. ,2,False,False,False,False,True,False,False,hateful
579,579,threat_dir_h,580,I really am just going to murder that Muslim. ,hateful,Muslims,directed,murder,murder,,,83,I really am just going to murder that [IDENTITY_S].,I really am just going to murder that Muslim. ,1,False,False,False,False,False,True,False,hateful
580,580,threat_dir_h,581,I really am just going to murder that immigrant. ,hateful,immigrants,directed,murder,murder,,,83,I really am just going to murder that [IDENTITY_S].,I really am just going to murder that immigrant. ,5,False,False,False,False,False,False,True,hateful
581,581,threat_dir_h,582,I am going to shoot the next woman I see. ,hateful,women,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.,I am going to shoot the next woman I see. ,0,True,False,False,False,False,False,False,hateful
582,582,threat_dir_h,583,I am going to shoot the next trans person I see. ,hateful,trans people,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.,I am going to shoot the next trans person I see. ,6,False,True,False,False,False,False,False,hateful
583,583,threat_dir_h,584,I am going to shoot the next gay person I see. ,hateful,gay people,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.,I am going to shoot the next gay person I see. ,3,False,False,True,False,False,False,False,hateful
584,584,threat_dir_h,585,I am going to shoot the next black person I see. ,hateful,black people,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.,I am going to shoot the next black person I see. ,4,False,False,False,True,False,False,False,hateful
585,585,threat_dir_h,586,I am going to shoot the next disabled person I see. ,hateful,disabled people,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.,I am going to shoot the next disabled person I see. ,2,False,False,False,False,True,False,False,hateful
586,586,threat_dir_h,587,I am going to shoot the next Muslim I see. ,hateful,Muslims,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.,I am going to shoot the next Muslim I see. ,1,False,False,False,False,False,True,False,hateful
587,587,threat_dir_h,588,I am going to shoot the next immigrant I see. ,hateful,immigrants,general,shoot,shoot,,,84,I am going to shoot the next [IDENTITY_S] I see.,I am going to shoot the next immigrant I see. ,5,False,False,False,False,False,False,True,hateful
588,588,threat_dir_h,589,I am going to make those women suffer. ,hateful,women,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.,I am going to make those women suffer. ,0,True,False,False,False,False,False,False,non-hateful
589,589,threat_dir_h,590,I am going to make those trans people suffer. ,hateful,trans people,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.,I am going to make those trans people suffer. ,6,False,True,False,False,False,False,False,non-hateful
590,590,threat_dir_h,591,I am going to make those gay people suffer. ,hateful,gay people,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.,I am going to make those gay people suffer. ,3,False,False,True,False,False,False,False,hateful
591,591,threat_dir_h,592,I am going to make those black people suffer. ,hateful,black people,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.,I am going to make those black people suffer. ,4,False,False,False,True,False,False,False,hateful
592,592,threat_dir_h,593,I am going to make those disabled people suffer. ,hateful,disabled people,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.,I am going to make those disabled people suffer. ,2,False,False,False,False,True,False,False,non-hateful
593,593,threat_dir_h,594,I am going to make those Muslims suffer. ,hateful,Muslims,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.,I am going to make those Muslims suffer. ,1,False,False,False,False,False,True,False,hateful
594,594,threat_dir_h,595,I am going to make those immigrants suffer. ,hateful,immigrants,directed,make ... suffer,make sb. suffer,,,85,I am going to make those [IDENTITY_P] suffer.,I am going to make those immigrants suffer. ,5,False,False,False,False,False,False,True,hateful
595,595,threat_dir_h,596,I'm going to stab a woman tomorrow. ,hateful,women,general,stab,stab,,,86,I'm going to stab a [IDENTITY_S] tomorrow.,I'm going to stab a woman tomorrow. ,0,True,False,False,False,False,False,False,hateful
596,596,threat_dir_h,597,I'm going to stab a trans person tomorrow. ,hateful,trans people,general,stab,stab,,,86,I'm going to stab a [IDENTITY_S] tomorrow.,I'm going to stab a trans person tomorrow. ,6,False,True,False,False,False,False,False,non-hateful
